incident_id,event_date,town,location_raw,district,governorate,deaths_final,injuries_final,attack_type,target_description,first_nna_report,final_nna_update,nna_url_count,all_nna_urls,all_article_ids,location_ambiguous,casualty_count_ambiguous,merge_notes
INC-0203,2026-03-28,Al-Awainat (between Rmeish and Debel),العوينات بين رميش ودبل,Bint Jbeil,Nabatieh,2,0,direct gunfire,civilian car (father + son),2026-03-28T11:05:00.000+02:00,2026-03-28T11:05:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423133/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A7%D8%AB%D9%86%D9%8A%D9%86-%D8%A8%D8%B1%D8%B5%D8%A7%D8%B5-%D9%81%D9%8A-%D8%AF%D8%A8%D9%84-%D9%88%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%8A%D8%A7%D8%B7%D8%B1-%D9%88%D8%A8%D9%8A%D8%AA-%D9%8A%D8%A7%D8%AD%D9%88%D9%86-%D9%88%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D9%84%D9%85-%D9%8A%D9%86%D9%81%D8%AC%D8%B1-%D8%B9%D9%84%D9%89-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-2,423133,1,0,"district uncertain (Rmeish/Debel border area), verify; distinct attack_type - small-arms fire, not airstrike/artillery/drone; article also mentions Yatar/Beit Yahoun strikes and an unexploded rocket on Maaraka w/ no deaths"
INC-0204,2026-03-28,Kfartebnit (Kawthar school road),طريق مدرسة الكوثر - كفرتبنيت,Nabatieh,Nabatieh,1,0,drone strike,unspecified,2026-03-28T14:24:54.000+02:00,2026-03-28T14:24:54.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423197/%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D9%8A%D9%81%D8%AF%D9%88%D9%86-%D9%88%D9%83%D9%81%D8%B1%D8%AA%D8%A8%D9%86%D9%8A%D8%AA-%D9%88%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D9%8A%D8%AF-2,423197,1,0,article also mentions a separate Meifadoun strike w/ no deaths given
INC-0205,2026-03-28,Zawtar al-Sharqiya road,طريق زوطر الشرقية,Nabatieh,Nabatieh,,,drone strike,"medics, Islamic Resalah Scouts (explicit)",2026-03-28T07:20:31.000+02:00,2026-03-28T07:20:31.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423095/%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D9%85%D8%B3%D8%B9%D9%81%D9%8A-%D9%83%D8%B4%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B1%D8%B3%D8%A7%D9%84%D8%A9-%D8%A8%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%B2%D9%88%D8%B7%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,423095,0,1,"plural 'martyrs', no number given"
INC-0206,2026-03-28,الحنية (Al-Haniyeh),الحنية,Tyre,South Lebanon,7,9,airstrike,unspecified,2026-03-28T06:22:21.000+02:00,2026-03-28T18:57:16.000+02:00,4,https://www.nna-leb.gov.lb/ar/news/423088/%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%AA%D9%88%D9%84%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9-%D9%88%D9%88%D9%82%D9%88%D8%B9-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%88%D9%82%D8%B5%D9%81-%D9%84%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%A8%D9%84%D8%AF%D8%A9-%D8%A7%D9%84%D8%A8%D8%B3%D8%AA%D8%A7%D9%86-2;https://www.nna-leb.gov.lb/ar/news/423103/%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AF-%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%8A-%D9%88%D8%A7%D9%84%D9%82%D9%84%D9%8A%D9%84%D8%A9-%D9%88%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9-2;https://www.nna-leb.gov.lb/ar/news/423112/%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D9%84-%D8%AC%D8%AB%D8%AB-5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%B3%D9%88%D8%B1%D9%8A%D9%8A%D9%86-%D9%88%D8%A5%D8%B3%D8%B9%D8%A7%D9%81-8-%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9-2;https://www.nna-leb.gov.lb/ar/news/423276/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9---%D8%B5%D9%88%D8%B1-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-7-%D8%A7%D8%B4%D8%AE%D8%A7%D8%B5-2,423088;423103;423112;423276,0,1,"'between dead and wounded', all Syrian nationals, no number given; chain continues in 423103/423112/423276 (final: 7) | continuation of the 423088 chain, still no firm number here; article also covers Beit Siyad/Al-Mansouri strikes and Qlaile artillery w/ no deaths given here | quantifies the 423088/423103 chain (5 Syrian bodies recovered); further updated to 7 in 423276 (final); article also mentions Ain Qana cemetery-area drone strike and Kfarsir/Arnoun strikes w/ no deaths given here | FINAL MoPH toll for the 423088/423103/423112 chain (6 Syrian incl. 1 child + 1 Lebanese)"
INC-0207,2026-03-28,العيشية (Al-Eishiyeh),العيشية,Jezzine,South Lebanon,2,0,drone strike,unspecified,2026-03-28T16:29:00.000+02:00,2026-03-28T16:29:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423240/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%8A%D8%B4%D9%8A%D8%A9-%D9%88%D9%82%D8%B5%D9%81-%D9%84%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%A7%D9%84%D9%87%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D9%8A%D8%B3-2,423240b,0,0,same source article as 423240; split into own row (different town)
INC-0208,2026-03-28,جويا (Joya),جويا,Tyre,South Lebanon,1,0,airstrike,unspecified,2026-03-28T18:26:08.000+02:00,2026-03-28T18:26:08.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423270/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A7%D9%85%D8%B1%D8%A3%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AC%D9%88%D9%8A%D8%A7-2,423270,0,0,"a further, distinct Joya incident this study period - different date from prior Joya strikes"
INC-0209,2026-03-28,حداثا (Hidatha),حداثا,Tyre,South Lebanon,1,0,drone strike,motorcycle,2026-03-28T07:05:33.000+02:00,2026-03-28T07:05:33.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423093/%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B4%D9%85%D8%B9-%D9%88%D9%8A%D8%A7%D8%B7%D8%B1-%D9%88%D8%B7%D9%8A%D8%B1-%D8%AD%D8%B1%D9%81%D8%A7-%D9%88%D8%B4%D9%82%D8%B1%D8%A7-%D9%88%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A-%D9%88%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AD%D8%AF%D8%A7%D8%AB%D8%A7-2,423093,0,0,article also covers Shamaa/Yatar/Tair Harfa/Shaqra strikes and western-sector artillery w/ no deaths given here
INC-0210,2026-03-28,دير الزهراني (Deir al-Zahrani),دير الزهراني,Zahrani,South Lebanon,7,8,airstrike,unspecified,2026-03-28T07:31:55.000+02:00,2026-03-28T21:13:39.000+02:00,3,https://www.nna-leb.gov.lb/ar/news/423099/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D9%86%D9%8A-2;https://www.nna-leb.gov.lb/ar/news/423199/%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D9%86%D8%B9%D8%AA-%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D9%81-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D9%85%D8%AD%D9%85%D8%AF-%D9%85%D9%81%D9%8A%D8%AF-%D8%B7%D9%81%D9%8A%D9%84%D9%8A-2;https://www.nna-leb.gov.lb/ar/news/423304/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D9%86%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-7-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-2,423099;423199;423304,0,1,"plural 'martyrs', no number given; at least one identified by name in 423199 (soldier) | Army eulogy naming Cpl. Mohammad Mufid Tfeili - the only quantified data point for 423099's otherwise vague 'martyrs' report, treated as contributing new information rather than pure commemoration | MoPH final toll, quantifies the vague 423099 report; matches the soldier named in 423199"
INC-0211,2026-03-28,طريق جزين (Jezzine road),طريق جزين,Jezzine,South Lebanon,4,0,strike on vehicle,press/media vehicle (Al-Manar team),2026-03-28T10:30:00.000+02:00,2026-03-28T11:45:00.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/423127/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%A7%D9%85%D8%B1%D8%A3%D8%A9-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AC%D8%B2%D9%8A%D9%86-%D9%88%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%84%D8%AA%D9%88%D9%84%D9%8A%D9%86-%D9%88%D9%81%D8%B1%D9%88%D9%86-2;https://www.nna-leb.gov.lb/ar/news/423138/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%D9%8A%D9%8A%D9%86-%D8%B9%D9%84%D9%8A-%D8%B4%D8%B9%D9%8A%D8%A8-%D9%88%D9%81%D8%A7%D8%B7%D9%85%D8%A9-%D9%81%D8%AA%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AC%D8%B2%D9%8A%D9%86-2,423127;423138,0,1,"plural 'martyrs', no number given - likely the same strike detailed in 423138 (journalists killed, one of whom is a woman) - flag as probable duplicate, use 423138's fuller figure (4) | named: journalists Ali Shoeib (Al-Manar) and Fatima Fatouni (Al-Mayadeen) + 2 others; likely same incident as 423127 - do not double count, this is the fuller/more specific report"
INC-0212,2026-03-28,كفرتبنيت (Kfartebnit),كفرتبنيت,Nabatieh,Nabatieh,1,4,strike on responder team,"civil defense/health ambulance (medic, explicit)",2026-03-28T06:34:00.000+02:00,2026-03-28T06:34:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423091/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-4-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D8%BA%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D9%83%D9%81%D8%B1%D8%AA%D8%A8%D9%86%D9%8A%D8%AA-2,423091,0,0,"no retrospective-language marker in this article's own text, kept at its publish date (Mar 28); 423086 (previously treated as the same incident) has been re-dated to Mar 27 per validation audit - these are now standalone incidents, possibly the same underlying event reported a day apart by different sources, flag for user review"
INC-0213,2026-03-28,معركة (Maaraka),معركة,Tyre,South Lebanon,1,1,airstrike,unspecified,2026-03-28T16:29:00.000+02:00,2026-03-28T16:29:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423240/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%8A%D8%B4%D9%8A%D8%A9-%D9%88%D9%82%D8%B5%D9%81-%D9%84%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%A7%D9%84%D9%87%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D9%8A%D8%B3-2,423240,0,0,article also covers Habbariyeh/Ferdaws artillery and a Khiam strike w/ no deaths given here
INC-0214,2026-03-29,بنت جبيل (Bint Jbeil - hospital area),مستشفى بنت جبيل - محيط,Bint Jbeil,Nabatieh,2,0,strike on responder post,"2 medics, Islamic Health Authority (explicit)",2026-03-29T06:45:00.000+02:00,2026-03-29T07:09:00.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/423331/%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D8%B1%D9%83%D8%B2-%D9%84%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D9%88%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-2;https://www.nna-leb.gov.lb/ar/news/423333/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D9%85%D8%AD%D9%8A%D8%B7-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-2,423331;423333,0,1,vague count ('info about deaths and injuries'); quantified in 423333 (2 medics); article also mentions a Deir Kifa health-center strike w/ no injuries | update/quantification of 423331
INC-0215,2026-03-29,بنت جبيل (Bint Jbeil city),بنت جبيل (مدينة),Bint Jbeil,Nabatieh,1,0,strike on ambulance,medic (explicit),2026-03-29T12:51:46.000+02:00,2026-03-29T12:51:46.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423422/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AC%D8%B1%D9%8A%D9%85%D8%A9-%D9%85%D8%B2%D8%AF%D9%88%D8%AC%D8%A9-%D8%B6%D8%AF-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D9%81%D9%8A-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D8%A7%D9%84%D9%8A%D9%88%D9%85-2,423422,0,0,"MoPH statement, possibly overlapping with the 423331/423333 Bint Jbeil hospital-area health-center strike (same day) - flag heavily for merge review re: whether additive to that 2-medic total or a distinct third"
INC-0216,2026-03-29,جويا (Joya),جويا,Tyre,South Lebanon,2,3,airstrike,unspecified,2026-03-29T05:12:00.000+02:00,2026-03-29T05:12:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423318/%D9%82%D8%B5%D9%81-%D9%82%D8%B1%D9%89-%D9%81%D9%8A-%D8%B5%D9%88%D8%B1-%D9%88%D8%B3%D9%82%D9%88%D8%B7-9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%8A%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9-%D9%88%D8%AC%D9%88%D9%8A%D8%A7-2,423318,0,0,article also restates a 7-dead Al-Haniyeh toll that likely duplicates the March 28 final toll (423276) rather than being a new incident - not counted separately; also mentions Deb'aal/Batouliyeh/Deir Qanoun Ras al-Ain/Bayyada/Bint Jbeil activity w/ no new deaths given here
INC-0217,2026-03-29,شقرا (Shaqra),شقرا,Bint Jbeil,Nabatieh,5,2,airstrike,unspecified,2026-03-29T12:54:44.000+02:00,2026-03-29T20:34:06.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/423421/%D9%82%D8%B5%D9%81-%D9%85%D8%B9%D8%A7%D8%AF-%D9%84%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%B4%D9%82%D8%B1%D8%A7-%D9%88%D8%B7%D9%8A%D8%B1%D8%AD%D8%B1%D9%81%D8%A7-2;https://www.nna-leb.gov.lb/ar/news/423494/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D9%82%D8%B1%D8%A7-2,423421;423494,0,0,during ongoing artillery shelling of the area; update in 423494 (5); article also mentions Tair Harfa shelling w/ no deaths | MoPH update to 423421 (4->5)
INC-0218,2026-03-29,عبا (Aaba),عبا,Nabatieh,Nabatieh,2,0,airstrike,residence,2026-03-29T07:20:13.000+02:00,2026-03-29T07:20:13.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423335/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B4%D8%AE%D8%B5%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D8%A9-%D8%B9%D8%A8%D8%A7-%D9%88%D8%AF%D9%85%D8%A7%D8%B1-%D9%83%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-%D8%B3%D9%86%D8%AA%D8%B1-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-2,423335,0,0,"distinct date from other Aaba incidents this study period; article also references damage to a Nabatieh city commercial center from a prior night's strike, no deaths given"
INC-0219,2026-03-30,Al-Aamriyeh checkpoint (Qlaile-Tyre road),حاجز العامرية - طريق القليلة - صور,Tyre,South Lebanon,1,5,direct attack on military checkpoint,soldier + officer among injured (explicit),2026-03-30T09:39:45.000+02:00,2026-03-30T15:44:00.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/423579/%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%AC%D9%86%D8%AF%D9%8A-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D8%A8%D8%A7%D8%B9%D8%AA%D8%AF%D8%A7%D8%A1-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%84%D8%AD%D8%A7%D8%AC%D8%B2-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D9%8A%D8%A9-2;https://www.nna-leb.gov.lb/ar/news/423672/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%B4%D9%87%D9%8A%D8%AF-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%85%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B6%D8%A7%D8%A8%D8%B7-%D9%81%D9%8A-%D8%A7%D8%B9%D8%AA%D8%AF%D8%A7%D8%A1-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D8%B9%D9%84%D9%89-%D8%AD%D8%A7%D8%AC%D8%B2-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D9%8A%D8%A9-2,423579;423672,0,0,"Army statement; detail/update in 423672 (same incident, 1 dead + 5 injured incl. an officer) | Army statement, update/detail to 423579 - do not double count"
INC-0220,2026-03-30,"الرحاب (Al-Rihab, Beirut southern suburb)",الرحاب - الضاحية الجنوبية,Baabda,Mount Lebanon,1,17,airstrike,unspecified,2026-03-30T13:01:00.000+02:00,2026-03-30T13:01:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423630/%D9%85%D8%B1%D9%83%D8%B2-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-17-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D8%AF%D9%88-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D8%AD%D8%A7%D8%A8-2,423630,0,0,
INC-0221,2026-03-30,الشهابية (Al-Shihabiyeh),الشهابية,Tyre,South Lebanon,4,,airstrike,residence,2026-03-30T16:20:36.000+02:00,2026-03-30T16:20:36.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423679/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D8%A8%D9%8A%D8%A9-2,423679,0,0,a further distinct Al-Shihabiyeh incident this study period - different date
INC-0222,2026-03-30,برعشيت (Bar'ashit),برعشيت,Bint Jbeil,Nabatieh,1,1,airstrike,unspecified,2026-03-30T07:44:00.000+02:00,2026-03-30T07:44:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423544/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%B9%D8%B4%D9%8A%D8%AA-2,423544,0,0,
INC-0223,2026-03-30,بنت جبيل (Bint Jbeil city - market),بنت جبيل (مدينة) - السوق التجاري,Bint Jbeil,Nabatieh,4,0,airstrike,commercial market,2026-03-30T14:31:00.000+02:00,2026-03-30T14:31:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423651/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-2,423651,0,0,a further distinct Bint Jbeil city strike this study period - different date
INC-0224,2026-03-30,حناويه (Hanawiyeh),حناويه,Tyre,South Lebanon,,,airstrike,unspecified,2026-03-30T07:50:00.000+02:00,2026-03-30T07:50:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/423546/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%85%D8%AA%D8%AC%D8%AF%D8%AF%D8%A9-%D8%B9%D9%84%D9%89-%D8%AD%D9%86%D8%A7%D9%88%D9%8A%D9%87-2,423546,0,1,"'a number of martyrs', no figure given; distinct date from the March 10 Hanawiyeh double-tap strike (419097, batch 4)"
